,Gamma,OI,underlyingClose,Strike,direction
0,2.3408110932800444e-262,17,463,265.0,1
1,2.3408110932800444e-262,17,464,265.0,1
2,2.3408110932800444e-262,17,465,265.0,1
0,9.536428777007314e-246,41,463,270.0,1
1,9.536428777007314e-246,41,464,270.0,1
2,9.536428777007314e-246,41,465,270.0,1
0,2.1067784125253905e-245,20,463,275.0,1
1,2.1067784125253905e-245,20,464,275.0,1
2,2.1067784125253905e-245,20,465,275.0,1
0,2.4100212602127942e-245,48,463,280.0,1
1,2.4100212602127942e-245,48,464,280.0,1
2,2.4100212602127942e-245,48,465,280.0,1
0,4.212334524966116e-229,7,463,285.0,1
1,4.212334524966116e-229,7,464,285.0,1
2,4.212334524966116e-229,7,465,285.0,1
0,1.0918583673594156e-213,15,463,290.0,1
1,1.0918583673594156e-213,15,464,290.0,1
2,1.0918583673594156e-213,15,465,290.0,1
0,2.2624210202401893e-213,32,463,295.0,1
1,2.2624210202401893e-213,32,464,295.0,1
2,2.2624210202401893e-213,32,465,295.0,1
0,1.6942646776237032e-198,284,463,300.0,1
1,1.6942646776237032e-198,284,464,300.0,1
2,1.6942646776237032e-198,284,465,300.0,1
0,3.870708336374627e-198,27,463,305.0,1
1,3.870708336374627e-198,27,464,305.0,1
2,3.870708336374627e-198,27,465,305.0,1
0,8.982718622385723e-184,29,463,310.0,1
1,8.982718622385723e-184,29,464,310.0,1
2,8.982718622385723e-184,29,465,310.0,1
0,2.4587346364545317e-183,31,463,315.0,1
1,2.4587346364545317e-183,31,464,315.0,1
2,2.4587346364545317e-183,31,465,315.0,1
0,1.8693379803820628e-169,142,463,320.0,1
1,1.8693379803820628e-169,142,464,320.0,1
2,1.8693379803820628e-169,142,465,320.0,1
0,6.653570735403331e-169,91,463,325.0,1
1,6.653570735403331e-169,91,464,325.0,1
2,6.653570735403331e-169,91,465,325.0,1
0,1.7268783590251939e-155,113,463,330.0,1
1,1.7268783590251939e-155,113,464,330.0,1
2,1.7268783590251939e-155,113,465,330.0,1
0,8.670296542044573e-155,41,463,335.0,1
1,8.670296542044573e-155,41,464,335.0,1
2,8.670296542044573e-155,41,465,335.0,1
0,7.885924536081001e-142,229,463,340.0,1
1,7.885924536081001e-142,229,464,340.0,1
2,7.885924536081001e-142,229,465,340.0,1
0,1.2740873578904508e-129,35,463,345.0,1
1,1.2740873578904508e-129,35,464,345.0,1
2,1.2740873578904508e-129,35,465,345.0,1
0,3.9146193766705527e-118,1237,463,350.0,1
1,3.9146193766705527e-118,1237,464,350.0,1
2,3.9146193766705527e-118,1237,465,350.0,1
0,1.1058402661185459e-116,27,463,355.0,1
1,1.1058402661185459e-116,27,464,355.0,1
2,1.1058402661185459e-116,27,465,355.0,1
0,2.6077469336363772e-126,889,463,360.0,1
1,2.6077469336363772e-126,889,464,360.0,1
2,2.6077469336363772e-126,889,465,360.0,1
0,5.494887724232329e-104,1305,463,365.0,1
1,5.494887724232329e-104,1305,464,365.0,1
2,5.494887724232329e-104,1305,465,365.0,1
0,1.98439589020187e-93,316,463,370.0,1
1,1.98439589020187e-93,316,464,370.0,1
2,1.98439589020187e-93,316,465,370.0,1
0,1.4099596615306813e-83,505,463,375.0,1
1,1.4099596615306813e-83,505,464,375.0,1
2,1.4099596615306813e-83,505,465,375.0,1
0,1.8725299108199378e-81,670,463,380.0,1
1,1.8725299108199378e-81,670,464,380.0,1
2,1.8725299108199378e-81,670,465,380.0,1
0,4.1604283367572665e-72,496,463,385.0,1
1,4.1604283367572665e-72,496,464,385.0,1
2,4.1604283367572665e-72,496,465,385.0,1
0,1.875068435361226e-63,277,463,390.0,1
1,1.875068435361226e-63,277,464,390.0,1
2,1.875068435361226e-63,277,465,390.0,1
0,6.133627833438541e-61,278,463,395.0,1
1,6.133627833438541e-61,278,464,395.0,1
2,6.133627833438541e-61,278,465,395.0,1
0,7.616508143164129e-53,1491,463,400.0,1
1,7.616508143164129e-53,1491,464,400.0,1
2,7.616508143164129e-53,1491,465,400.0,1
0,1.9528002323915783e-45,462,463,405.0,1
1,1.9528002323915783e-45,462,464,405.0,1
2,1.9528002323915783e-45,462,465,405.0,1
0,1.2058170260230142e-42,1231,463,410.0,1
1,1.2058170260230142e-42,1231,464,410.0,1
2,1.2058170260230142e-42,1231,465,410.0,1
0,7.086503005816853e-36,1566,463,415.0,1
1,7.086503005816853e-36,1566,464,415.0,1
2,7.086503005816853e-36,1566,465,415.0,1
0,8.64206046510765e-30,2663,463,420.0,1
1,8.64206046510765e-30,2663,464,420.0,1
2,8.64206046510765e-30,2663,465,420.0,1
0,6.494671502428584e-27,3326,463,425.0,1
1,6.494671502428584e-27,3326,464,425.0,1
2,6.494671502428584e-27,3326,465,425.0,1
0,1.4066138052690329e-21,1599,463,430.0,1
1,1.4066138052690329e-21,1599,464,430.0,1
2,1.4066138052690329e-21,1599,465,430.0,1
0,6.270776306207588e-17,995,463,435.0,1
1,6.270776306207588e-17,995,464,435.0,1
2,6.270776306207588e-17,995,465,435.0,1
0,2.86491180119879e-14,2556,463,440.0,1
1,2.86491180119879e-14,2556,464,440.0,1
2,2.86491180119879e-14,2556,465,440.0,1
0,1.604719024879928e-10,1469,463,445.0,1
1,1.604719024879928e-10,1469,464,445.0,1
2,1.604719024879928e-10,1469,465,445.0,1
0,3.5353248675325875e-08,2333,463,450.0,1
1,3.5353248675325875e-08,2333,464,450.0,1
2,3.5353248675325875e-08,2333,465,450.0,1
0,1.7121963170369285e-05,2244,463,455.0,1
1,1.7121963170369285e-05,2244,464,455.0,1
2,1.7121963170369285e-05,2244,465,455.0,1
0,0.001523610602503305,1849,463,460.0,1
1,0.001523610602503305,1849,464,460.0,1
2,0.001523610602503305,1849,465,460.0,1
0,0.02335522091849669,1738,463,465.0,1
1,0.02335522091849669,1738,464,465.0,1
2,0.02335522091849669,1738,465,465.0,1
0,0.09790097251084211,6252,463,470.0,1
1,0.09790097251084211,6252,464,470.0,1
2,0.09790097251084211,6252,465,470.0,1
0,0.07131321269870138,4382,463,475.0,1
1,0.07131321269870138,4382,464,475.0,1
2,0.07131321269870138,4382,465,475.0,1
0,0.009534508877253964,30342,463,480.0,1
1,0.009534508877253964,30342,464,480.0,1
2,0.009534508877253964,30342,465,480.0,1
0,0.00010740879147392425,4487,463,485.0,1
1,0.00010740879147392425,4487,464,485.0,1
2,0.00010740879147392425,4487,465,485.0,1
0,2.599668855951795e-07,2250,463,490.0,1
1,2.599668855951795e-07,2250,464,490.0,1
2,2.599668855951795e-07,2250,465,490.0,1
0,1.0701395612149225e-10,2010,463,495.0,1
1,1.0701395612149225e-10,2010,464,495.0,1
2,1.0701395612149225e-10,2010,465,495.0,1
0,6.693664991533531e-17,6221,463,500.0,1
1,6.693664991533531e-17,6221,464,500.0,1
2,6.693664991533531e-17,6221,465,500.0,1
0,1.5664980517688563e-22,1288,463,505.0,1
1,1.5664980517688563e-22,1288,464,505.0,1
2,1.5664980517688563e-22,1288,465,505.0,1
0,5.629769967852015e-29,2346,463,510.0,1
1,5.629769967852015e-29,2346,464,510.0,1
2,5.629769967852015e-29,2346,465,510.0,1
0,3.285962125316969e-36,3411,463,515.0,1
1,3.285962125316969e-36,3411,464,515.0,1
2,3.285962125316969e-36,3411,465,515.0,1
0,1.4346000958697747e-51,3455,463,520.0,1
1,1.4346000958697747e-51,3455,464,520.0,1
2,1.4346000958697747e-51,3455,465,520.0,1
0,7.859320010128036e-62,9176,463,525.0,1
1,7.859320010128036e-62,9176,464,525.0,1
2,7.859320010128036e-62,9176,465,525.0,1
0,6.127587674256589e-73,3585,463,530.0,1
1,6.127587674256589e-73,3585,464,530.0,1
2,6.127587674256589e-73,3585,465,530.0,1
0,7.197287726896438e-85,553,463,535.0,1
1,7.197287726896438e-85,553,464,535.0,1
2,7.197287726896438e-85,553,465,535.0,1
0,1.3455316119182505e-97,1201,463,540.0,1
1,1.3455316119182505e-97,1201,464,540.0,1
2,1.3455316119182505e-97,1201,465,540.0,1
0,4.22199943223548e-111,1045,463,545.0,1
1,4.22199943223548e-111,1045,464,545.0,1
2,4.22199943223548e-111,1045,465,545.0,1
0,7.53187720290035e-149,1549,463,550.0,1
1,7.53187720290035e-149,1549,464,550.0,1
2,7.53187720290035e-149,1549,465,550.0,1
0,2.40876552640024e-140,232,463,555.0,1
1,2.40876552640024e-140,232,464,555.0,1
2,2.40876552640024e-140,232,465,555.0,1
0,2.2794143953767383e-185,604,463,560.0,1
1,2.2794143953767383e-185,604,464,560.0,1
2,2.2794143953767383e-185,604,465,560.0,1
0,7.142793231847598e-205,288,463,565.0,1
1,7.142793231847598e-205,288,464,565.0,1
2,7.142793231847598e-205,288,465,565.0,1
0,3.5597720635970176e-225,59,463,570.0,1
1,3.5597720635970176e-225,59,464,570.0,1
2,3.5597720635970176e-225,59,465,570.0,1
0,2.9707835733494907e-246,248,463,575.0,1
1,2.9707835733494907e-246,248,464,575.0,1
2,2.9707835733494907e-246,248,465,575.0,1
0,4.363882083191228e-268,55,463,580.0,1
1,4.363882083191228e-268,55,464,580.0,1
2,4.363882083191228e-268,55,465,580.0,1
0,1.1841000123603578e-290,1165,463,585.0,1
1,1.1841000123603578e-290,1165,464,585.0,1
2,1.1841000123603578e-290,1165,465,585.0,1
0,6.218798227e-314,123,463,590.0,1
1,6.218798227e-314,123,464,590.0,1
2,6.218798227e-314,123,465,590.0,1
0,0.0,44,463,595.0,1
1,0.0,44,464,595.0,1
2,0.0,44,465,595.0,1
0,0.0,3000,463,600.0,1
1,0.0,3000,464,600.0,1
2,0.0,3000,465,600.0,1
0,0.0,73,463,605.0,1
1,0.0,73,464,605.0,1
2,0.0,73,465,605.0,1
0,0.0,107,463,610.0,1
1,0.0,107,464,610.0,1
2,0.0,107,465,610.0,1
0,0.0,108,463,615.0,1
1,0.0,108,464,615.0,1
2,0.0,108,465,615.0,1
0,0.0,865,463,620.0,1
1,0.0,865,464,620.0,1
2,0.0,865,465,620.0,1
0,0.0,30,463,625.0,1
1,0.0,30,464,625.0,1
2,0.0,30,465,625.0,1
0,0.0,11,463,630.0,1
1,0.0,11,464,630.0,1
2,0.0,11,465,630.0,1
0,0.0,424,463,635.0,1
1,0.0,424,464,635.0,1
2,0.0,424,465,635.0,1
0,0.0,2,463,640.0,1
1,0.0,2,464,640.0,1
2,0.0,2,465,640.0,1
0,0.0,32,463,645.0,1
1,0.0,32,464,645.0,1
2,0.0,32,465,645.0,1
0,0.0,52,463,650.0,1
1,0.0,52,464,650.0,1
2,0.0,52,465,650.0,1
0,0.0,4,463,655.0,1
1,0.0,4,464,655.0,1
2,0.0,4,465,655.0,1
0,0.0,13,463,660.0,1
1,0.0,13,464,660.0,1
2,0.0,13,465,660.0,1
0,0.0,82,463,665.0,1
1,0.0,82,464,665.0,1
2,0.0,82,465,665.0,1
0,0.0,43,463,670.0,1
1,0.0,43,464,670.0,1
2,0.0,43,465,670.0,1
0,0.0,26,463,675.0,1
1,0.0,26,464,675.0,1
2,0.0,26,465,675.0,1
0,0.0,379,463,680.0,1
1,0.0,379,464,680.0,1
2,0.0,379,465,680.0,1
0,0.0,143,463,685.0,1
1,0.0,143,464,685.0,1
2,0.0,143,465,685.0,1
0,0.0,62,463,180.0,1
1,0.0,62,464,180.0,1
2,0.0,62,465,180.0,1
0,0.0,18,463,185.0,1
1,0.0,18,464,185.0,1
2,0.0,18,465,185.0,1
0,0.0,16,463,190.0,1
1,0.0,16,464,190.0,1
2,0.0,16,465,190.0,1
0,1e-323,1,463,195.0,1
1,1e-323,1,464,195.0,1
2,1e-323,1,465,195.0,1
0,2.03e-321,82,463,200.0,1
1,2.03e-321,82,464,200.0,1
2,2.03e-321,82,465,200.0,1
0,2.035865044391389e-303,24,463,205.0,1
1,2.035865044391389e-303,24,464,205.0,1
2,2.035865044391389e-303,24,465,205.0,1
0,1.7277580100611808e-301,3,463,210.0,1
1,1.7277580100611808e-301,3,464,210.0,1
2,1.7277580100611808e-301,3,465,210.0,1
0,1.9135579524077877e-284,2,463,215.0,1
1,1.9135579524077877e-284,2,464,215.0,1
2,1.9135579524077877e-284,2,465,215.0,1
0,7.801604489650386e-283,4,463,220.0,1
1,7.801604489650386e-283,4,464,220.0,1
2,7.801604489650386e-283,4,465,220.0,1
0,1.582615921609254e-281,4,463,225.0,1
1,1.582615921609254e-281,4,464,225.0,1
2,1.582615921609254e-281,4,465,225.0,1
0,1.5754569853499985e-280,9,463,230.0,1
1,1.5754569853499985e-280,9,464,230.0,1
2,1.5754569853499985e-280,9,465,230.0,1
0,3.1769337132321497e-264,2,463,235.0,1
1,3.1769337132321497e-264,2,464,235.0,1
2,3.1769337132321497e-264,2,465,235.0,1
0,1.934458255199695e-263,18,463,240.0,1
1,1.934458255199695e-263,18,464,240.0,1
2,1.934458255199695e-263,18,465,240.0,1
0,5.9414394480938196e-263,5,463,245.0,1
1,5.9414394480938196e-263,5,464,245.0,1
2,5.9414394480938196e-263,5,465,245.0,1
0,3.099273905597946e-247,47,463,250.0,1
1,3.099273905597946e-247,47,464,250.0,1
2,3.099273905597946e-247,47,465,250.0,1
0,6.778599950866833e-247,3,463,255.0,1
1,6.778599950866833e-247,3,464,255.0,1
2,6.778599950866833e-247,3,465,255.0,1
0,8.28133407481746e-232,10,463,260.0,1
1,8.28133407481746e-232,10,464,260.0,1
2,8.28133407481746e-232,10,465,260.0,1
0,1.417926905709148e-231,1,463,265.0,1
1,1.417926905709148e-231,1,464,265.0,1
2,1.417926905709148e-231,1,465,265.0,1
0,4.579547853117018e-217,1,463,270.0,1
1,4.579547853117018e-217,1,464,270.0,1
2,4.579547853117018e-217,1,465,270.0,1
0,6.6956882682187604e-217,1,463,275.0,1
1,6.6956882682187604e-217,1,464,275.0,1
2,6.6956882682187604e-217,1,465,275.0,1
0,6.344619909568488e-203,11,463,280.0,1
1,6.344619909568488e-203,11,464,280.0,1
2,6.344619909568488e-203,11,465,280.0,1
0,1.1859131210338822e-189,12,463,285.0,1
1,1.1859131210338822e-189,12,464,285.0,1
2,1.1859131210338822e-189,12,465,285.0,1
0,2.610485463841243e-189,3,463,290.0,1
1,2.610485463841243e-189,3,464,290.0,1
2,2.610485463841243e-189,3,465,290.0,1
0,3.534497757749167e-189,2,463,295.0,1
1,3.534497757749167e-189,2,464,295.0,1
2,3.534497757749167e-189,2,465,295.0,1
0,3.71395636607373e-176,441,463,300.0,1
1,3.71395636607373e-176,441,464,300.0,1
2,3.71395636607373e-176,441,465,300.0,1
0,5.4148849693476e-176,9,463,305.0,1
1,5.4148849693476e-176,9,464,305.0,1
2,5.4148849693476e-176,9,465,305.0,1
0,2.094166215100932e-163,19,463,310.0,1
1,2.094166215100932e-163,19,464,310.0,1
2,2.094166215100932e-163,19,465,310.0,1
0,3.5343442843451357e-163,4,463,315.0,1
1,3.5343442843451357e-163,4,464,315.0,1
2,3.5343442843451357e-163,4,465,315.0,1
0,5.28947466976381e-151,27,463,320.0,1
1,5.28947466976381e-151,27,464,320.0,1
2,5.28947466976381e-151,27,465,320.0,1
0,1.7491496111576623e-139,2,463,325.0,1
1,1.7491496111576623e-139,2,464,325.0,1
2,1.7491496111576623e-139,2,465,325.0,1
0,6.676683333779769e-139,7,463,330.0,1
1,6.676683333779769e-139,7,464,330.0,1
2,6.676683333779769e-139,7,465,330.0,1
0,8.947029821253499e-128,116,463,335.0,1
1,8.947029821253499e-128,116,464,335.0,1
2,8.947029821253499e-128,116,465,335.0,1
0,2.8377948767792856e-117,19,463,340.0,1
1,2.8377948767792856e-117,19,464,340.0,1
2,2.8377948767792856e-117,19,465,340.0,1
0,2.5637106819935815e-116,8,463,345.0,1
1,2.5637106819935815e-116,8,464,345.0,1
2,2.5637106819935815e-116,8,465,345.0,1
0,3.34958442314656e-106,31,463,350.0,1
1,3.34958442314656e-106,31,464,350.0,1
2,3.34958442314656e-106,31,465,350.0,1
0,4.413341569128575e-105,670,463,355.0,1
1,4.413341569128575e-105,670,464,355.0,1
2,4.413341569128575e-105,670,465,355.0,1
0,2.365911219196198e-95,29,463,360.0,1
1,2.365911219196198e-95,29,464,360.0,1
2,2.365911219196198e-95,29,465,360.0,1
0,3.1418817109931325e-86,111,463,365.0,1
1,3.1418817109931325e-86,111,464,365.0,1
2,3.1418817109931325e-86,111,465,365.0,1
0,1.038530009036289e-84,13,463,370.0,1
1,1.038530009036289e-84,13,464,370.0,1
2,1.038530009036289e-84,13,465,370.0,1
0,5.452394969520873e-76,390,463,375.0,1
1,5.452394969520873e-76,390,464,375.0,1
2,5.452394969520873e-76,390,465,375.0,1
0,7.3425742754362995e-68,1053,463,380.0,1
1,7.3425742754362995e-68,1053,464,380.0,1
2,7.3425742754362995e-68,1053,465,380.0,1
0,5.697058272583529e-66,25,463,385.0,1
1,5.697058272583529e-66,25,464,385.0,1
2,5.697058272583529e-66,25,465,385.0,1
0,2.8206043592384272e-58,58,463,390.0,1
1,2.8206043592384272e-58,58,464,390.0,1
2,2.8206043592384272e-58,58,465,390.0,1
0,3.6685394597278277e-51,73,463,395.0,1
1,3.6685394597278277e-51,73,464,395.0,1
2,3.6685394597278277e-51,73,465,395.0,1
0,5.80346359332187e-49,190,463,400.0,1
1,5.80346359332187e-49,190,464,400.0,1
2,5.80346359332187e-49,190,465,400.0,1
0,2.4769353635845105e-42,35,463,405.0,1
1,2.4769353635845105e-42,35,464,405.0,1
2,2.4769353635845105e-42,35,465,405.0,1
0,2.8143309571068695e-36,119,463,410.0,1
1,2.8143309571068695e-36,119,464,410.0,1
2,2.8143309571068695e-36,119,465,410.0,1
0,7.0927842147434836e-34,88,463,415.0,1
1,7.0927842147434836e-34,88,464,415.0,1
2,7.0927842147434836e-34,88,465,415.0,1
0,2.246969186255579e-28,177,463,420.0,1
1,2.246969186255579e-28,177,464,420.0,1
2,2.246969186255579e-28,177,465,420.0,1
0,1.9002265857596148e-23,67,463,425.0,1
1,1.9002265857596148e-23,67,464,425.0,1
2,1.9002265857596148e-23,67,465,425.0,1
0,4.485092412084455e-19,403,463,430.0,1
1,4.485092412084455e-19,403,464,430.0,1
2,4.485092412084455e-19,403,465,430.0,1
0,9.633844270456598e-17,120,463,435.0,1
1,9.633844270456598e-17,120,464,435.0,1
2,9.633844270456598e-17,120,465,435.0,1
0,4.806817714278028e-13,660,463,440.0,1
1,4.806817714278028e-13,660,464,440.0,1
2,4.806817714278028e-13,660,465,440.0,1
0,6.634172489326578e-10,484,463,445.0,1
1,6.634172489326578e-10,484,464,445.0,1
2,6.634172489326578e-10,484,465,445.0,1
0,6.059054833201302e-08,333,463,450.0,1
1,6.059054833201302e-08,333,464,450.0,1
2,6.059054833201302e-08,333,465,450.0,1
0,1.2920928887626048e-05,269,463,455.0,1
1,1.2920928887626048e-05,269,464,455.0,1
2,1.2920928887626048e-05,269,465,455.0,1
0,0.0007469548933861244,183,463,460.0,1
1,0.0007469548933861244,183,464,460.0,1
2,0.0007469548933861244,183,465,460.0,1
0,0.01220354749034698,156,463,465.0,1
1,0.01220354749034698,156,464,465.0,1
2,0.01220354749034698,156,465,465.0,1
0,0.059204858399580305,92,463,470.0,1
1,0.059204858399580305,92,464,470.0,1
2,0.059204858399580305,92,465,470.0,1
0,0.09133176140778936,328,463,475.0,1
1,0.09133176140778936,328,464,475.0,1
2,0.09133176140778936,328,465,475.0,1
0,0.03637949400693925,678,463,480.0,1
1,0.03637949400693925,678,464,480.0,1
2,0.03637949400693925,678,465,480.0,1
0,0.0032629054568726334,91,463,485.0,1
1,0.0032629054568726334,91,464,485.0,1
2,0.0032629054568726334,91,465,485.0,1
0,7.325209565363366e-05,134,463,490.0,1
1,7.325209565363366e-05,134,464,490.0,1
2,7.325209565363366e-05,134,465,490.0,1
0,4.2943960861570446e-07,290,463,495.0,1
1,4.2943960861570446e-07,290,464,495.0,1
2,4.2943960861570446e-07,290,465,495.0,1
0,4.5320204145579497e-11,752,463,500.0,1
1,4.5320204145579497e-11,752,464,500.0,1
2,4.5320204145579497e-11,752,465,500.0,1
0,6.535479188447404e-15,126,463,505.0,1
1,6.535479188447404e-15,126,464,505.0,1
2,6.535479188447404e-15,126,465,505.0,1
0,3.7274910367860947e-22,750,463,510.0,1
1,3.7274910367860947e-22,750,464,510.0,1
2,3.7274910367860947e-22,750,465,510.0,1
0,5.2634391783285455e-28,194,463,515.0,1
1,5.2634391783285455e-28,194,464,515.0,1
2,5.2634391783285455e-28,194,465,515.0,1
0,1.601329984314642e-34,485,463,520.0,1
1,1.601329984314642e-34,485,464,520.0,1
2,1.601329984314642e-34,485,465,520.0,1
0,1.098238267198381e-41,196,463,525.0,1
1,1.098238267198381e-41,196,464,525.0,1
2,1.098238267198381e-41,196,465,525.0,1
0,1.7736767455607705e-49,629,463,530.0,1
1,1.7736767455607705e-49,629,464,530.0,1
2,1.7736767455607705e-49,629,465,530.0,1
0,1.3138603364114238e-67,861,463,535.0,1
1,1.3138603364114238e-67,861,464,535.0,1
2,1.3138603364114238e-67,861,465,535.0,1
0,3.6573838484021475e-78,902,463,540.0,1
1,3.6573838484021475e-78,902,464,540.0,1
2,3.6573838484021475e-78,902,465,540.0,1
0,2.152574261296947e-89,227,463,545.0,1
1,2.152574261296947e-89,227,464,545.0,1
2,2.152574261296947e-89,227,465,545.0,1
0,2.8006398506933596e-101,549,463,550.0,1
1,2.8006398506933596e-101,549,464,550.0,1
2,2.8006398506933596e-101,549,465,550.0,1
0,8.40933137595779e-114,301,463,555.0,1
1,8.40933137595779e-114,301,464,555.0,1
2,8.40933137595779e-114,301,465,555.0,1
0,6.0749034259038315e-127,684,463,560.0,1
1,6.0749034259038315e-127,684,464,560.0,1
2,6.0749034259038315e-127,684,465,560.0,1
0,1.099158071600567e-140,915,463,565.0,1
1,1.099158071600567e-140,915,464,565.0,1
2,1.099158071600567e-140,915,465,565.0,1
0,5.178663537407785e-155,479,463,570.0,1
1,5.178663537407785e-155,479,464,570.0,1
2,5.178663537407785e-155,479,465,570.0,1
0,6.597109826897776e-170,605,463,575.0,1
1,6.597109826897776e-170,605,464,575.0,1
2,6.597109826897776e-170,605,465,575.0,1
0,3.016371669632572e-220,751,463,580.0,1
1,3.016371669632572e-220,751,464,580.0,1
2,3.016371669632572e-220,751,465,580.0,1
0,2.4451063930989487e-201,584,463,585.0,1
1,2.4451063930989487e-201,584,464,585.0,1
2,2.4451063930989487e-201,584,465,585.0,1
0,7.624664184649953e-218,892,463,590.0,1
1,7.624664184649953e-218,892,464,590.0,1
2,7.624664184649953e-218,892,465,590.0,1
0,3.67038933279382e-279,63,463,595.0,1
1,3.67038933279382e-279,63,464,595.0,1
2,3.67038933279382e-279,63,465,595.0,1
0,5.355079832411608e-300,120,463,600.0,1
1,5.355079832411608e-300,120,464,600.0,1
2,5.355079832411608e-300,120,465,600.0,1
0,2.095e-321,35,463,605.0,1
1,2.095e-321,35,464,605.0,1
2,2.095e-321,35,465,605.0,1
0,0.0,355,463,610.0,1
1,0.0,355,464,610.0,1
2,0.0,355,465,610.0,1
0,1.0160661545104734e-307,7,463,615.0,1
1,1.0160661545104734e-307,7,464,615.0,1
2,1.0160661545104734e-307,7,465,615.0,1
0,0.0,100,463,620.0,1
1,0.0,100,464,620.0,1
2,0.0,100,465,620.0,1
0,0.0,34,463,625.0,1
1,0.0,34,464,625.0,1
2,0.0,34,465,625.0,1
0,0.0,4,463,630.0,1
1,0.0,4,464,630.0,1
2,0.0,4,465,630.0,1
0,0.0,12,463,635.0,1
1,0.0,12,464,635.0,1
2,0.0,12,465,635.0,1
0,0.0,0,463,640.0,1
1,0.0,0,464,640.0,1
2,0.0,0,465,640.0,1
0,0.0,3,463,645.0,1
1,0.0,3,464,645.0,1
2,0.0,3,465,645.0,1
0,0.0,2,463,650.0,1
1,0.0,2,464,650.0,1
2,0.0,2,465,650.0,1
0,0.0,0,463,655.0,1
1,0.0,0,464,655.0,1
2,0.0,0,465,655.0,1
0,0.0,0,463,660.0,1
1,0.0,0,464,660.0,1
2,0.0,0,465,660.0,1
0,0.0,0,463,665.0,1
1,0.0,0,464,665.0,1
2,0.0,0,465,665.0,1
0,0.0,25,463,670.0,1
1,0.0,25,464,670.0,1
2,0.0,25,465,670.0,1
0,0.0,144,463,675.0,1
1,0.0,144,464,675.0,1
2,0.0,144,465,675.0,1
0,0.0,90,463,680.0,1
1,0.0,90,464,680.0,1
2,0.0,90,465,680.0,1
0,0.0,3,463,685.0,1
1,0.0,3,464,685.0,1
2,0.0,3,465,685.0,1
0,0.0,27,463,150.0,1
1,0.0,27,464,150.0,1
2,0.0,27,465,150.0,1
0,0.0,0,463,155.0,1
1,0.0,0,464,155.0,1
2,0.0,0,465,155.0,1
0,0.0,50,463,160.0,1
1,0.0,50,464,160.0,1
2,0.0,50,465,160.0,1
0,0.0,0,463,165.0,1
1,0.0,0,464,165.0,1
2,0.0,0,465,165.0,1
0,0.0,1,463,170.0,1
1,0.0,1,464,170.0,1
2,0.0,1,465,170.0,1
0,0.0,14,463,175.0,1
1,0.0,14,464,175.0,1
2,0.0,14,465,175.0,1
0,0.0,51,463,180.0,1
1,0.0,51,464,180.0,1
2,0.0,51,465,180.0,1
0,0.0,7,463,185.0,1
1,0.0,7,464,185.0,1
2,0.0,7,465,185.0,1
0,0.0,16,463,190.0,1
1,0.0,16,464,190.0,1
2,0.0,16,465,190.0,1
0,2e-323,13,463,195.0,1
1,2e-323,13,464,195.0,1
2,2e-323,13,465,195.0,1
0,1.33e-322,89,463,200.0,1
1,1.33e-322,89,464,200.0,1
2,1.33e-322,89,465,200.0,1
0,9.962454128931828e-305,108,463,205.0,1
1,9.962454128931828e-305,108,464,205.0,1
2,9.962454128931828e-305,108,465,205.0,1
0,2.630594487766342e-304,91,463,210.0,1
1,2.630594487766342e-304,91,464,210.0,1
2,2.630594487766342e-304,91,465,210.0,1
0,2.723133876578384e-287,46,463,215.0,1
1,2.723133876578384e-287,46,464,215.0,1
2,2.723133876578384e-287,46,465,215.0,1
0,3.5377027376970183e-287,79,463,220.0,1
1,3.5377027376970183e-287,79,464,220.0,1
2,3.5377027376970183e-287,79,465,220.0,1
0,1.8969690354597142e-287,18,463,225.0,1
1,1.8969690354597142e-287,18,464,225.0,1
2,1.8969690354597142e-287,18,465,225.0,1
0,4.502867356154295e-271,13,463,230.0,1
1,4.502867356154295e-271,13,464,230.0,1
2,4.502867356154295e-271,13,465,230.0,1
0,1.3998542075630366e-271,2,463,235.0,1
1,1.3998542075630366e-271,2,464,235.0,1
2,1.3998542075630366e-271,2,465,235.0,1
0,7.286122845966575e-256,12,463,240.0,1
1,7.286122845966575e-256,12,464,240.0,1
